부도확률(PD),부도_시_손실확률(LGD),부도_시_손실금액(EAD)(단위:십억원),기대신용손실(ECL)(단위:십억원),TIME_x,YEAR,경제성장률,실업률,기준금리,현재경기판단CSI,기업부도율,TIME_y,경제지표_반영된_기대신용손실(Updated_ECL)(단위:십억원)
0.0175,0.9774,12937.0,221.28091650000002,2012,2012,0.025,0.032,2.75,90.0,0.03,2012,237.39016722120002
0.0125,0.3808,1842.0,8.76792,2012,2012,0.025,0.032,2.75,90.0,0.03,2012,9.406224576
0.0275,0.0406,23834.9,26.611665849999998,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.028900000000000002,0.5467,11.0,0.17379593,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.0375,0.8956,515.3,17.306350499999997,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.0175,0.2387,0.03,0.00012531750000000001,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.0125,0.4115,0.11,0.0005658125,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.0275,0.2686,123.0,0.9085394999999999,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.028900000000000002,0.4049,0.02,0.00023403220000000003,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.0375,0.0832,33413.0,104.24856,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.0175,0.7481,444226.8,5815.7062089,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.0125,0.2643,13295.0,43.92335625,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.0275,0.4237,1591.0,18.53793425,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.028900000000000002,0.7525,21153.7,460.034802325,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.0375,0.4324,8.0,0.12972,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.0175,0.7484,911.7,11.940534900000001,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.0125,0.7424,0.02,0.0001856,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.0275,0.4071,0.21,0.0023510024999999998,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.027000000000000003,1.0,109.0,2.9430000000000005,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.0375,0.9223,0.04,0.00138345,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.0175,0.068,30930.0,36.806700000000006,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.0125,0.3107,411441.2,1597.9347605,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.8103,13302.0,107.78610600000002,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.005,0.3521,1473.0,2.5932165,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.8541,19592.4,167.33868840000002,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.8076,6.0,0.048456,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.5416,331.5,1.795404,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.025,0.0,0.02,0.0,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.027000000000000003,0.3004,0.08,0.0006488640000000001,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.035,0.9461,96.0,3.1788960000000004,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.015,0.2195,0.02,6.585e-05,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.0125,0.5731,34624.0,248.03768000000002,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.3901,432085.1,1685.5639750999999,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.005,0.0617,12479.0,3.8497715,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.5048,1574.0,7.945552000000001,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.5383,19640.2,105.7231966,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.4407,8.0,0.035256,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.025,0.4687,189.7,2.22280975,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.027000000000000003,0.6993,0.02,0.0003776220000000001,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.035,0.8212,0.04,0.0011496800000000001,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.015,0.3202,103.0,0.494709,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.0125,0.9595,0.01,0.00011993750000000001,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.3181,33186.0,105.56466599999999,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.005,0.9353,408959.5,1912.4991017500001,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.461,12323.0,56.80903000000001,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.0527,1659.0,0.874293,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.7516,20448.0,153.687168,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.025,0.0798,7.0,0.013964999999999998,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.0268,0.4722,224.9,2.8461005040000003,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.035,0.1228,0.02,8.596000000000001e-05,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.015,0.208,0.05,0.000156,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.6251,97.0,0.606347,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.005,0.8651,0.01,4.3255000000000005e-05,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.9476,31397.0,297.517972,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.9003,394876.6,3555.0740298,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.0234,12577.0,2.9430180000000004,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.025,0.1135,1570.0,4.454875,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.0268,0.3227,19743.8,170.751490168,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.035,0.6222,7.0,0.15243900000000002,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.015,0.9882,191.6,2.8400868,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.3544,0.02,7.088e-05,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.005,0.5177,0.05,0.00012942500000000002,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.1791,118.0,0.211338,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.8898,0.01,8.898000000000002e-05,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.4456,31366.0,139.766896,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.025,0.5318,432055.7,5744.180531500001,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.0268,0.0739,13775.0,27.281662999999998,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.035,0.0719,1426.0,3.5885290000000007,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.015,0.2453,19638.9,72.26133254999999,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.5103,8.0,0.040824,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.005,0.8133,376.1,1.52941065,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.0078,0.02,1.56e-06,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.095,0.09,8.549999999999999e-05,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.5601,130.0,0.7281300000000002,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.025,0.4803,0.02,0.00024015,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.026699999999999998,0.4264,29719.0,338.34724872,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.035,0.4188,442733.6,6489.5891088,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.015,0.9759,14898.0,218.08437299999997,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.4324,1351.0,5.841724000000001,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.005,0.4272,20124.3,42.98550480000001,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.0828,7.0,0.005796,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.0158,400.2,0.0632316,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.7579,0.02,0.00015158,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.025,0.2841,0.09,0.0006392250000000001,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.026699999999999998,0.7501,128.0,2.5635417599999997,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.035,0.5342,0.02,0.00037394000000000007,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.015,0.956,30349.0,435.20465999999993,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.3655,386907.9,1414.1483745,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.005,0.4144,12749.0,26.415928,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.4908,1518.0,7.450344,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.3139,19345.4,60.72521060000001,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.35,9.0,0.0315,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.025,0.5344,382.4,5.108864,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.026699999999999998,0.121,0.03,9.692099999999999e-05,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.035,0.2271,0.1,0.0007948500000000002,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.015,0.5538,103.0,0.8556209999999999,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,1.0,0.02,0.0002,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.005,0.0268,28246.0,3.784964,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.2465,387009.4,953.9781710000001,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.6572,13702.0,90.04954400000001,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.01,0.182,1345.0,2.4479,2013,2013,0.033,0.031,2.5,,0.03,2013,
0.025,0.2091,18429.0,96.3375975,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,117.339193755
0.026699999999999998,0.3767,6.0,0.060347339999999985,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.07350306011999998
0.035,0.0304,216.1,0.2299304,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.2800552272
0.015,0.8667,0.02,0.00026001,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.00031669218
0.01,0.7754,0.06,0.00046523999999999996,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.0005666623199999999
0.005,0.1124,94.0,0.052828,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.064344504
0.01,0.8305,0.01,8.305e-05,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.0001011549
0.01,0.4164,28451.0,118.469964,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,144.296416152
0.01,0.8962,380414.2,3409.2720604,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,4152.4933695672
0.025,0.7328,13371.0,244.95672,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,298.35728495999996
0.026699999999999998,0.0265,1355.0,0.9587302499999999,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,1.1677334444999998
0.035,0.9065,18115.0,574.7436625,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,700.037780925
0.015,0.5279,7.0,0.0554295,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.067513131
0.01,0.7472,338.2,2.5270303999999997,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,3.0779230271999993
0.005,0.0318,0.02,3.1800000000000005e-06,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,3.873240000000001e-06
0.01,0.2119,0.09,0.00019071000000000002,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.00023228478000000003
0.01,0.0301,90.0,0.02709,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.032995619999999996
0.01,0.0511,0.01,5.109999999999999e-06,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,6.2239799999999995e-06
0.025,0.9601,26673.0,640.2186825,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,779.786355285
0.026699999999999998,0.0337,372177.5,334.88159272499996,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,407.88577993904994
0.035,0.9268,13954.0,452.639852,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,551.315339736
0.015,0.6075,1334.0,12.156075000000001,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,14.806099350000002
0.01,0.3258,18608.9,60.627796200000006,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,73.8446557716
0.005,0.539,10.0,0.02695,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.0328251
0.01,0.1678,535.2,0.8980656000000001,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,1.0938439008
0.01,0.6025,0.04,0.00024100000000000003,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.00029353800000000003
0.01,0.4747,0.14,0.0006645800000000001,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.0008094584400000001
0.025,0.7353,110.0,2.022075,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,2.46288735
0.0268,0.2229,0.02,0.0001194744,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.0001455198192
0.035,0.7189,28337.0,713.0014255000001,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,868.4357362590001
0.015,0.715,362600.2,3888.8871449999997,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,4736.664542609999
0.01,0.8833,12796.0,113.02706800000001,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,137.666968824
0.005,0.0496,1349.0,0.334552,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.407484336
0.01,0.6655,17266.7,114.90988850000001,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,139.960244193
0.005,0.3443,8.0,0.013772,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.016774295999999998
0.01,0.9043,315.5,2.8530665,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,3.4750349970000003
0.025,0.1562,0.03,0.00011715000000000002,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.00014268870000000002
0.0268,0.2709,0.09,0.0006534107999999999,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.0007958543543999999
0.035,0.8694,102.0,3.103758,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,3.780377244
0.015,0.8127,0.01,0.000121905,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.00014848029
0.01,0.9286,24152.0,224.275472,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,273.167524896
0.005,0.5173,354537.2,917.0104678,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,1116.9187497804
0.01,0.0018,14679.0,0.264222,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.321822396
0.005,0.5074,1208.0,3.0646959999999996,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,3.7327997279999994
0.01,0.5756,17726.9,102.0360364,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,124.2798923352
0.025,0.2061,6.0,0.030915000000000005,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.03765447
0.0268,0.1018,409.8,1.1180327520000002,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,1.3617638919360002
0.035,0.8455,0.02,0.0005918500000000001,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.0007208733000000001
0.015,0.8868,0.12,0.0015962399999999999,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.0019442203199999998
0.01,0.7267,103.0,0.748501,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.9116742179999999
0.005,0.1367,0.02,1.367e-05,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,1.665006e-05
0.01,0.5358,25028.0,134.10002400000002,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,163.33382923200003
0.005,0.048,373296.3,89.591112,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,109.12197441599999
0.01,0.0471,14915.0,7.024965000000001,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,8.55640737
0.025,0.2235,1138.0,6.358575,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,7.7447443499999995
0.026600000000000002,0.1599,16968.0,72.17067311999999,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,87.90387986015999
0.035,0.2236,9.0,0.07043400000000001,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.08578861200000001
0.015,0.5179,436.8,3.3932808000000003,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,4.1330160144
0.01,0.2647,0.04,0.00010588000000000001,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.00012896184
0.005,0.4418,0.12,0.00026508,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.00032286744
0.01,0.8926,95.0,0.84797,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,1.03282746
0.005,0.4729,0.02,4.7289999999999996e-05,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,5.759922e-05
0.01,0.3743,23206.0,86.86005800000001,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,105.795550644
0.0225,0.5504,356050.4,4409.3281536,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,5370.5616910848
0.026600000000000002,0.8193,15343.0,334.37582934,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,407.26976013612
0.0325,0.0546,1055.0,1.8720975000000002,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,2.2802147550000003
0.0125,0.1468,16184.1,29.697823500000005,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,36.171949023
0.01,0.8758,8.0,0.070064,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.085337952
0.005,0.9414,438.8,2.0654316,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,2.5156956888
0.01,0.6136,0.03,0.00018408,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.00022420944
0.005,0.1269,0.12,7.614000000000001e-05,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,9.273852000000001e-05
0.01,0.4053,117.0,0.47420100000000004,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.577576818
0.0225,0.0968,0.02,4.3559999999999996e-05,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,5.3056079999999994e-05
0.026600000000000002,0.4948,22147.0,291.49172696000005,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,355.03692343728005
0.0325,0.3718,332352.7,4015.9838504500003,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,4891.4683298481
0.0125,0.8793,15006.0,164.93469750000003,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,200.89046155500003
0.01,0.3655,1107.0,4.046085,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,4.92813153
0.005,0.8449,16617.6,70.2010512,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,85.50488036159999
0.01,0.4514,6.0,0.027084000000000004,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.032988312000000006
0.005,0.3105,399.9,0.62084475,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.7561889055
0.01,0.3666,0.03,0.00010998,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.00013395564
0.01,0.3949,0.12,0.00047387999999999993,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.0005771858399999999
0.02,0.5854,102.0,1.1942160000000002,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,1.4545550880000002
0.0235,0.8875,0.02,0.000417125,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.00050805825
0.03,0.2174,25600.0,166.9632,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,203.3611776
0.01,0.4639,363606.4,1686.7700896000001,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,2054.4859691328
0.01,0.9327,14204.0,132.480708,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,161.361502344
0.005,0.0642,1219.0,0.391299,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.476602182
0.01,0.5299,17314.6,91.75006540000001,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,111.75157965720001
0.005,0.6345,10.0,0.031725,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.03864105
0.01,0.6411,586.5,3.7600515,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,4.579742727
0.01,0.8541,0.04,0.00034164,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.00041611751999999996
0.02,0.0,0.16,0.0,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.0
0.0235,0.0348,116.0,0.09486479999999999,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.11554532639999998
0.03,0.9007,0.02,0.0005404199999999999,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.0006582315599999998
0.01,0.4708,22838.0,107.52130400000001,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,130.96094827200002
0.01,0.1641,341454.3,560.3265063,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,682.4776846734
0.005,0.2969,14951.0,22.1947595,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,27.033217071
0.01,0.6134,1038.0,6.3670919999999995,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,7.755118055999999
0.005,0.5422,15520.6,42.07634660000001,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,51.248990158800005
0.01,0.4777,7.0,0.033438999999999997,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.04072870199999999
0.01,0.3484,666.0,2.320344,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,2.826178992
0.02,0.1686,0.03,0.00010116,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.00012321288
0.0235,0.3736,0.2,0.0017559200000000002,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.00213871056
0.03,0.2823,93.0,0.7876169999999999,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.9593175059999999
0.01,0.6183,0.03,0.00018549,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.00022592681999999997
0.01,0.0793,21034.0,16.679962,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,20.316193716
0.005,0.6145,330675.2,1015.9995520000001,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,1237.4874543360002
0.01,0.4653,15721.0,73.149813,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,89.09647223399999
0.005,0.5103,1107.0,2.8245105,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,3.4402537890000002
0.01,0.8506,17404.0,148.038424,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,180.31080043199998
0.01,0.5649,6.0,0.033893999999999994,2014,2014,0.032,0.035,2.0,66.0,0.03,2014,0.041282891999999995
